,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-30 07:59:57,684905.6545661323,684905.6545661323,684905.6545661323,677025.2234713321,697743.9770418309,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,2365.4690064582273,687271.1235725905
1,2018-03-30 08:59:59,685464.1954759463,685464.1954759463,685464.1954759463,676789.4168293808,696555.4454302295,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,1650.3465355663736,687114.5420115127
2,2018-03-30 09:59:57,686022.1161293363,686022.1161293363,686022.1161293363,675391.9084460365,696046.2509174971,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,-415.9925075354494,685606.1236218008
3,2018-03-30 10:59:59,686580.6570391502,686580.6570391502,686580.6570391502,673754.7209669279,693706.0122445786,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,-2641.674685846717,683938.9823533036
4,2018-03-30 11:59:59,687138.8878207522,687138.8878207522,687138.8878207522,672716.1210398348,692925.2263171899,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,-3683.3672386421704,683455.52058211
5,2018-03-30 12:59:59,687697.1186023542,687697.1186023542,687697.1186023542,674612.2900271597,694537.8863483735,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,-3133.9280251874475,684563.1905771667
6,2018-03-30 13:59:59,688255.3493839562,688255.349383956,688255.349383956,676257.3312994682,696889.2639678183,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,-1791.3401160645296,686464.0092678916
7,2018-03-30 14:59:59,688813.5801655581,688813.5801655581,688813.5801655581,678175.3097171448,698184.3494600861,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,-933.8815385873426,687879.6986269708
8,2018-03-30 15:59:59,689371.8109913056,689371.8109913056,689371.8109913056,677892.0209804701,698116.1813235773,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,-1262.658375456559,688109.152615849
9,2018-03-30 16:59:59,689930.0418170531,689930.0418170531,689930.0418170531,677357.4840663229,697386.8399301564,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,-2419.5116875137846,687510.5301295393
